#;SeasonStart;PlayerName;PlayerSalary;Pos;Age;Tm;FG%;PTS
2362;1967;Nate Bowman;;C;23;CHI;38,1;22
2498;1968;Nate Bowman;;C;24;NYK;38,8;114
2684;1969;Nate Bowman;;C;25;NYK;36,3;193
2887;1970;Nate Bowman;;C;26;NYK;41,7;237
3095;1971;Nate Bowman;;C;27;BUF;39,2;136
518;1952;Nate DeLong;;C;26;MLH;47,6;64
12974;1997;Nate Driggers;;SG;23;BOS;30,2;36
3941;1974;Nate Hawthorne;;SG;24;LAL;40,9;106
4207;1975;Nate Hawthorne;;SG;25;PHO;41,1;297
4480;1976;Nate Hawthorne;;SG;26;PHO;43;479
16205;2003;Nate Huffman;$1,760,000.00 ;C;27;TOR;36;23
9741;1990;Nate Johnston;;PF-SF;23;TOT;37,5;46
9742;1990;Nate Johnston;;SF;23;UTA;36,4;11
9743;1990;Nate Johnston;;PF;23;POR;37,8;35
8514;1987;Nate McMillan;;PG;22;SEA;47,5;373
8913;1988;Nate McMillan;;PG;23;SEA;47,4;624
9353;1989;Nate McMillan;;PG;24;SEA;41;532
9816;1990;Nate McMillan;$658,000.00 ;SG;25;SEA;47,3;523
10268;1991;Nate McMillan;$733,000.00 ;SG;26;SEA;43,3;338
10727;1992;Nate McMillan;$750,000.00 ;PG;27;SEA;43,7;435
11165;1993;Nate McMillan;$850,000.00 ;PG;28;SEA;46,4;546
11655;1994;Nate McMillan;$1,060,000.00 ;PG;29;SEA;44,7;437
12108;1995;Nate McMillan;$1,265,000.00 ;PG;30;SEA;41,8;419
12597;1996;Nate McMillan;$1,355,000.00 ;PG;31;SEA;42;275
13175;1997;Nate McMillan;$3,500,000.00 ;PG;32;SEA;40,9;169
13714;1998;Nate McMillan;;SG;33;SEA;34,3;62
18091;2006;Nate Robinson;;PG;21;NYK;40,7;670
18633;2007;Nate Robinson;$1,268,160.00 ;PG;22;NYK;43,4;645
19200;2008;Nate Robinson;$2,020,179.00 ;PG;23;NYK;42,3;913
19790;2009;Nate Robinson;$4,000,000.00 ;PG;24;NYK;43,7;1272
20379;2010;Nate Robinson;$4,200,000.00 ;PG;25;TOT;43,6;567
20380;2010;Nate Robinson;$4,200,000.00 ;PG;25;NYK;45,2;397
20381;2010;Nate Robinson;$4,200,000.00 ;PG;25;BOS;40,1;170
20987;2011;Nate Robinson;$4,500,000.00 ;PG;26;TOT;39,9;401
20988;2011;Nate Robinson;$4,500,000.00 ;PG;26;BOS;40,4;388
20989;2011;Nate Robinson;$4,500,000.00 ;PG;26;OKC;26,7;13
21542;2012;Nate Robinson;$1,146,337.00 ;PG;27;GSW;42,4;570
22120;2013;Nate Robinson;$2,016,000.00 ;PG;28;CHI;43,3;1074
22725;2014;Nate Robinson;$2,106,720.00 ;PG;29;DEN;42,8;457
23364;2015;Nate Robinson;$44,000.00 ;PG;30;TOT;34,5;238
23365;2015;Nate Robinson;$44,000.00 ;PG;30;DEN;34,8;192
23366;2015;Nate Robinson;$44,000.00 ;PG;30;LAC;33,3;46
23970;2016;Nate Robinson;;PG;31;NOP;0;0
2066;1964;Nate Thurmond*;;PF;22;SFW;39,5;533
2200;1965;Nate Thurmond*;;PF;23;SFW;41,9;1273
2323;1966;Nate Thurmond*;;C;24;SFW;40,6;1188
2461;1967;Nate Thurmond*;;C;25;SFW;43,7;1214
2630;1968;Nate Thurmond*;;C;26;SFW;41,1;1046
2832;1969;Nate Thurmond*;;C;27;SFW;41;1524
3035;1970;Nate Thurmond*;;C;28;SFW;41,4;943
3274;1971;Nate Thurmond*;;C;29;SFW;44,5;1641
3536;1972;Nate Thurmond*;;C;30;GSW;43,2;1673
3806;1973;Nate Thurmond*;;C;31;GSW;44,6;1349
4056;1974;Nate Thurmond*;;C;32;GSW;44,4;807
4323;1975;Nate Thurmond*;;C;33;CHI;36,4;632
4610;1976;Nate Thurmond*;;C;34;TOT;42,1;346
4611;1976;Nate Thurmond*;;C;34;CHI;44,4;48
4612;1976;Nate Thurmond*;;C;34;CLE;41,8;298
4954;1977;Nate Thurmond*;;C;35;CLE;40,7;268
3572;1972;Nate Williams;;SG;21;CIN;43,2;963
3842;1973;Nate Williams;;SG;22;KCO;47,7;940
4088;1974;Nate Williams;;SF;23;KCO;46,2;1269
4363;1975;Nate Williams;;SG;24;TOT;48;1129
4364;1975;Nate Williams;;SG;24;KCO;45,4;627
4365;1975;Nate Williams;;SG;24;NOJ;51,7;502
4639;1976;Nate Williams;;SF;25;NOJ;44,4;1039
4994;1977;Nate Williams;;SF;26;NOJ;45,1;974
5368;1978;Nate Williams;;SG;27;TOT;43,1;725
5369;1978;Nate Williams;;SG;27;NOJ;42,1;211
5370;1978;Nate Williams;;SG;27;GSW;43,5;514
5720;1979;Nate Williams;;SG;28;GSW;50,1;670
22854;2014;Nate Wolters;$816,482.00 ;PG;22;MIL;43,7;417
23500;2015;Nate Wolters;;PG;23;TOT;35,1;42
23501;2015;Nate Wolters;;PG;23;MIL;38,7;25
23502;2015;Nate Wolters;;PG;23;NOP;30,8;17
19617;2009;Nathan Jawai;$736,420.00 ;PF;22;TOR;25;2
20212;2010;Nathan Jawai;;C;23;MIN;44,1;124
14272;1999;Nazr Mohammed;$690,960.00 ;C;21;PHI;35,7;42
14789;2000;Nazr Mohammed;;C;22;PHI;38,9;54
15299;2001;Nazr Mohammed;$4,500,000.00 ;C;23;TOT;47,7;441
15300;2001;Nazr Mohammed;$4,500,000.00 ;C;23;PHI;46,6;96
15301;2001;Nazr Mohammed;$4,500,000.00 ;C;23;ATL;48;345
15819;2002;Nazr Mohammed;$4,750,000.00 ;C;24;ATL;46,1;795
16302;2003;Nazr Mohammed;$5,000,000.00 ;C;25;ATL;42,1;160
16844;2004;Nazr Mohammed;$5,250,000.00 ;C;26;TOT;52,1;592
16845;2004;Nazr Mohammed;$5,250,000.00 ;C;26;ATL;49,3;345
16846;2004;Nazr Mohammed;$5,250,000.00 ;C;26;NYK;56,3;247
17429;2005;Nazr Mohammed;;C;27;TOT;48;731
17430;2005;Nazr Mohammed;;C;27;NYK;50,9;589
17431;2005;Nazr Mohammed;;C;27;SAS;38,7;142
18001;2006;Nazr Mohammed;$5,215,000.00 ;C;28;SAS;50,4;493
18550;2007;Nazr Mohammed;;C;29;DET;53,2;286
19114;2008;Nazr Mohammed;;C;30;TOT;51,5;639
19115;2008;Nazr Mohammed;;C;30;DET;47,5;69
19116;2008;Nazr Mohammed;;C;30;CHA;52;570
19706;2009;Nazr Mohammed;;C;31;CHA;40,6;104
20309;2010;Nazr Mohammed;$6,883,800.00 ;C;32;CHA;55,3;459
20904;2011;Nazr Mohammed;$3,750,000.00 ;C;33;TOT;52,2;535
20905;2011;Nazr Mohammed;$3,750,000.00 ;C;33;CHA;50,2;370
20906;2011;Nazr Mohammed;$3,750,000.00 ;C;33;OKC;57,3;165
21485;2012;Nazr Mohammed;$1,352,181.00 ;C;34;OKC;46,7;171
22044;2013;Nazr Mohammed;$1,399,507.00 ;C;35;CHI;36,7;166
22647;2014;Nazr Mohammed;;C;36;CHI;42,9;124
23266;2015;Nazr Mohammed;$352,750.00 ;C;37;CHI;43,3;27
23894;2016;Nazr Mohammed;;C;38;OKC;60;8
16650;2004;Ndudi Ebi;$901,440.00 ;SF;19;MIN;42,9;13
17237;2005;Ndudi Ebi;$964,320.00 ;SG;20;MIN;52,4;27
3051;1970;Neal Walk;;C;21;PHO;47;669
3287;1971;Neal Walk;;C;22;PHO;45,1;1057
3551;1972;Neal Walk;;C;23;PHO;47,9;1268
3823;1973;Neal Walk;;C;24;PHO;46,6;1635
4065;1974;Neal Walk;;C;25;PHO;46;1381
4334;1975;Neal Walk;;C;26;TOT;41,9;482
4335;1975;Neal Walk;;C;26;NOJ;42,2;366
4336;1975;Neal Walk;;C;26;NYK;40,9;116
4619;1976;Neal Walk;;C;27;NYK;43,2;603
4965;1977;Neal Walk;;C;28;NYK;49,1;62
10223;1991;Negele Knight;$469,000.00 ;PG;23;PHO;42,5;339
10677;1992;Negele Knight;$469,000.00 ;PG;24;PHO;47,5;243
11123;1993;Negele Knight;$496,000.00 ;PG;25;PHO;39,1;315
11604;1994;Negele Knight;$150,000.00 ;PG;26;TOT;47,4;595
11605;1994;Negele Knight;$150,000.00 ;PG;26;PHO;25;2
11606;1994;Negele Knight;$150,000.00 ;PG;26;SAS;47,6;593
12061;1995;Negele Knight;;PG;27;TOT;39,7;199
12062;1995;Negele Knight;;PG;27;POR;46,7;18
12063;1995;Negele Knight;;PG;27;DET;39,2;181
14212;1999;Negele Knight;;PG;31;TOR;37,5;8
2411;1967;Neil Johnson;;PF;23;NYK;34,5;175
2563;1968;Neil Johnson;;PF;24;NYK;41,5;111
2752;1969;Neil Johnson;;PF;25;PHO;48,1;464
2953;1970;Neil Johnson;;PF;26;PHO;33,3;48
542;1952;Neil Johnston*;;C;22;PHW;47,2;382
679;1953;Neil Johnston*;;C;23;PHW;45,2;1564
831;1954;Neil Johnston*;;C;24;PHW;44,9;1759
956;1955;Neil Johnston*;;C;25;PHW;44;1631
1070;1956;Neil Johnston*;;C;26;PHW;45,7;1547
1171;1957;Neil Johnston*;;C;27;PHW;44,7;1575
1281;1958;Neil Johnston*;;C;28;PHW;42,9;1388
1400;1959;Neil Johnston*;;C;29;PHW;32,9;177
11;1950;Nelson Bobb;;PG;25;PHW;32,3;242
323;1951;Nelson Bobb;;PG;26;PHW;32,9;148
494;1952;Nelson Bobb;;PG;27;PHW;35,9;319
622;1953;Nelson Bobb;;PG;28;PHW;37,4;343
23568;2016;Nemanja Bjelica;$3,800,000.00 ;PF;27;MIN;46,8;308
24148;2017;Nemanja Bjelica;$3,949,999.00 ;PF;28;MIN;42,4;403
22672;2014;Nemanja Nedovic;$1,104,240.00 ;SG;22;GSW;20,5;26
17377;2005;Nenad Krstic;$1,010,040.00 ;PF;21;NJN;49,3;747
17951;2006;Nenad Krstic;$1,080,480.00 ;PF;22;NJN;50,7;1080
18501;2007;Nenad Krstic;$1,889,760.00 ;C;23;NJN;52,6;426
19064;2008;Nenad Krstic;$4,778,548.00 ;C;24;NJN;41;298
19646;2009;Nenad Krstic;$5,400,000.00 ;C;25;OKC;46,9;445
20240;2010;Nenad Krstic;$5,543,116.00 ;C;26;OKC;50,2;639
20852;2011;Nenad Krstic;;C;27;TOT;51,1;575
20853;2011;Nenad Krstic;;C;27;OKC;49,8;357
20854;2011;Nenad Krstic;;C;27;BOS;53,7;218
16194;2003;Nene Hilario;;C;20;DEN;51,9;839
16722;2004;Nene Hilario;;PF;21;DEN;53;908
17307;2005;Nene Hilario;;C;22;DEN;50,3;528
17886;2006;Nene Hilario;;PF;23;DEN;0;0
18423;2007;Nene Hilario;;C;24;DEN;57;783
18985;2008;Nene Hilario;;PF;25;DEN;40,8;85
19578;2009;Nene Hilario;;C;26;DEN;60,4;1123
20154;2010;Nene Hilario;;C;27;DEN;58,7;1135
20784;2011;Nene Hilario;;C;28;DEN;61,5;1091
21359;2012;Nene Hilario;;C;29;TOT;53,7;535
21360;2012;Nene Hilario;;C;29;DEN;50,9;376
21361;2012;Nene Hilario;;C;29;WAS;60,7;159
21909;2013;Nene Hilario;;PF;30;WAS;48;766
22526;2014;Nene Hilario;$13,000,000.00 ;PF;31;WAS;50,3;754
23130;2015;Nene Hilario;$13,000,000.00 ;PF;32;WAS;51,1;737
23744;2016;Nene Hilario;$2,898,000.00 ;PF;33;WAS;54,4;525
24333;2017;Nene Hilario;$3,477,600.00 ;C;34;HOU;61,7;609
23293;2015;Nerlens Noel;$3,457,800.00 ;C;20;PHI;46,2;744
23917;2016;Nerlens Noel;$4,384,490.00 ;C;21;PHI;52,1;747
24494;2017;Nerlens Noel;$4,187,599.00 ;C;22;TOT;59,5;445
24495;2017;Nerlens Noel;$4,187,599.00 ;C;22;PHI;61,1;257
24496;2017;Nerlens Noel;$4,187,599.00 ;C;22;DAL;57,5;188
9555;1990;Nick Anderson;$725,000.00 ;SG;22;ORL;49,4;931
10019;1991;Nick Anderson;$750,000.00 ;SG;23;ORL;46,7;990
10459;1992;Nick Anderson;$800,000.00 ;SG;24;ORL;46,3;1196
10922;1993;Nick Anderson;$2,670,000.00 ;SG;25;ORL;44,9;1574
11370;1994;Nick Anderson;;SG;26;ORL;47,8;1277
11851;1995;Nick Anderson;$3,200,000.00 ;SG;27;ORL;47,6;1200
12305;1996;Nick Anderson;$3,790,000.00 ;SG;28;ORL;44,2;1134
12851;1997;Nick Anderson;$4,000,000.00 ;SG;29;ORL;39,7;757
13426;1998;Nick Anderson;$3,200,000.00 ;SF;30;ORL;45,5;890
13969;1999;Nick Anderson;$5,051,906.00 ;SF;31;ORL;39,5;701
14480;2000;Nick Anderson;$3,750,000.00 ;SG;32;SAC;39,1;781
14979;2001;Nick Anderson;$5,401,906.00 ;SG;33;SAC;24,6;38
15518;2002;Nick Anderson;$6,101,906.00 ;SG;34;MEM;27,6;60
22363;2014;Nick Calathes;$816,482.00 ;SG;24;MEM;45,7;347
22957;2015;Nick Calathes;;SG;25;MEM;42,1;243
17197;2005;Nick Collison;$1,815,000.00 ;C;24;SEA;53,7;463
17771;2006;Nick Collison;$2,501,070.00 ;PF;25;SEA;52,5;493
18318;2007;Nick Collison;$5,750,000.00 ;C;26;SEA;50;790
18848;2008;Nick Collison;$6,350,000.00 ;PF;27;SEA;50,2;767
19452;2009;Nick Collison;$6,250,000.00 ;C;28;OKC;56,8;584
20033;2010;Nick Collison;$13,250,000.00 ;C;29;OKC;58,9;439
20641;2011;Nick Collison;$3,272,997.00 ;C;30;OKC;56,6;329
21225;2012;Nick Collison;$2,929,332.00 ;PF;31;OKC;59,7;284
21782;2013;Nick Collison;$2,585,668.00 ;C;32;OKC;59,5;412
22384;2014;Nick Collison;$2,242,003.00 ;PF;33;OKC;55,6;338
22985;2015;Nick Collison;$3,750,000.00 ;PF;34;OKC;41,9;273
23616;2016;Nick Collison;$3,750,000.00 ;PF;35;OKC;45,9;123
24200;2017;Nick Collison;$2,328,652.00 ;PF;36;OKC;60,9;33
18905;2008;Nick Fazekas;;PF;22;TOT;56,1;107
18906;2008;Nick Fazekas;;PF;22;DAL;40;4
18907;2008;Nick Fazekas;;PF;22;LAC;57,1;103
23173;2015;Nick Johnson;$845,059.00 ;SG;22;HOU;34,7;74
2565;1968;Nick Jones;;PG;22;SDR;37,1;227
3189;1971;Nick Jones;;SG;25;SFW;43;561
3424;1972;Nick Jones;;SG;26;GSW;41,8;215
1524;1960;Nick Mantis;;SG;24;MNL;25,6;21
1885;1963;Nick Mantis;;SG;27;TOT;38,5;215
1886;1963;Nick Mantis;;SG;27;STL;40;19
1887;1963;Nick Mantis;;SG;27;CHZ;38,4;196
11790;1994;Nick Van;;PG;22;LAL;39,4;1099
12248;1995;Nick Van;;PG;23;LAL;42;1348
12777;1996;Nick Van;;PG;24;LAL;41,7;1099
13359;1997;Nick Van;;PG;25;LAL;40,2;1206
13899;1998;Nick Van;;PG;26;LAL;41,9;881
14416;1999;Nick Van;;PG;27;DEN;39,8;826
14925;2000;Nick Van;;PG;28;DEN;39;1275
15461;2001;Nick Van;;PG;29;DEN;41,4;1259
15966;2002;Nick Van;;PG-SG;30;TOT;40,9;1322
15967;2002;Nick Van;;PG;30;DEN;40,8;965
15968;2002;Nick Van;;SG;30;DAL;41,1;357
16440;2003;Nick Van;;SG;31;DAL;41,2;912
17009;2004;Nick Van;;PG;32;GSW;39;490
17597;2005;Nick Van;;SG;33;POR;38,1;586
18168;2006;Nick Van;;PG;34;SAS;39,7;355
8249;1986;Nick Vanos;;C;22;PHO;31,9;54
8632;1987;Nick Vanos;;C;23;PHO;41,1;168
4077;1974;Nick Weatherspoon;;SF;23;CAP;41,2;494
4349;1975;Nick Weatherspoon;;SF;24;WSB;45,6;615
4627;1976;Nick Weatherspoon;;SF;25;WSB;47,6;532
4976;1977;Nick Weatherspoon;;SF;26;TOT;44,9;711
4977;1977;Nick Weatherspoon;;SF;26;WSB;35,5;59
4978;1977;Nick Weatherspoon;;SF;26;SEA;46,1;652
5357;1978;Nick Weatherspoon;;SF;27;CHI;44,3;209
5706;1979;Nick Weatherspoon;;SF;28;SDC;48;1134
6058;1980;Nick Weatherspoon;;SF;29;SDC;43,4;391
19336;2008;Nick Young;$1,602,960.00 ;SG;22;WAS;43,9;561
19918;2009;Nick Young;$1,714,800.00 ;SG;23;WAS;44,4;892
20497;2010;Nick Young;$2,630,503.00 ;SG;24;WAS;41,8;639
21123;2011;Nick Young;$3,695,857.00 ;SG;25;WAS;44,1;1115
21671;2012;Nick Young;$5,600,000.00 ;SG;26;TOT;40,3;879
21672;2012;Nick Young;$5,600,000.00 ;SG;26;WAS;40,6;665
21673;2012;Nick Young;$5,600,000.00 ;SG;26;LAC;39,4;214
22247;2013;Nick Young;$1,106,942.00 ;SG;27;PHI;41,3;628
22860;2014;Nick Young;$4,994,420.00 ;SG;28;LAL;43,5;1144
23510;2015;Nick Young;$5,219,169.00 ;SG;29;LAL;36,6;563
24091;2016;Nick Young;$5,443,918.00 ;SG;30;LAL;33,9;392
24684;2017;Nick Young;$5,192,000.00 ;SG;31;LAL;43;791
19383;2009;Nicolas Batum;$1,118,760.00 ;SF;20;POR;44,6;426
19961;2010;Nicolas Batum;$1,196,760.00 ;SF;21;POR;51,9;375
20556;2011;Nicolas Batum;$2,155,365.00 ;SF;22;POR;45,5;990
21164;2012;Nicolas Batum;$10,850,000.00 ;SF;23;POR;45,1;818
21723;2013;Nicolas Batum;$11,295,250.00 ;SF;24;POR;42,3;1047
22302;2014;Nicolas Batum;$11,765,500.00 ;SF;25;POR;46,5;1070
22909;2015;Nicolas Batum;$12,235,750.00 ;SF;26;POR;40;664
23558;2016;Nicolas Batum;$20,869,566.00 ;SF;27;CHO;42,6;1046
24133;2017;Nicolas Batum;$22,434,783.00 ;SG;28;CHO;40,3;1164
24171;2017;Nicolas Brussino;$1,312,611.00 ;SF;23;DAL;36,9;150
24404;2017;Nicolas Laprovittola;;PG;27;SAS;42,6;59
23420;2015;Nik Stauskas;$2,869,440.00 ;SG;21;SAC;36,5;319
24009;2016;Nik Stauskas;$2,993,040.00 ;SG;22;PHI;38,5;617
24595;2017;Nik Stauskas;$3,807,146.00 ;SG;23;PHI;39,6;756
9090;1988;Nikita Wilson;;SF;23;POR;30,4;19
23804;2016;Nikola Jokic;$1,358,500.00 ;C;20;DEN;51,2;796
24380;2017;Nikola Jokic;$1,471,382.00 ;C;21;DEN;57,8;1221
23265;2015;Nikola Mirotic;$5,543,725.00 ;PF;23;CHI;40,5;833
23893;2016;Nikola Mirotic;$5,782,450.00 ;PF;24;CHI;40,7;777
24468;2017;Nikola Mirotic;$12,500,000.00 ;PF;25;CHI;41,3;744
20949;2011;Nikola Pekovic;$4,503,600.00 ;C;25;MIN;51,7;359
21522;2012;Nikola Pekovic;$4,837,200.00 ;C;26;MIN;56,4;651
22090;2013;Nikola Pekovic;$12,100,000.00 ;C;27;MIN;52;1011
22699;2014;Nikola Pekovic;$12,100,000.00 ;C;28;MIN;54,1;944
23317;2015;Nikola Pekovic;$12,100,000.00 ;C;29;MIN;42,4;386
23942;2016;Nikola Pekovic;$12,100,000.00 ;C;30;MIN;38;54
21626;2012;Nikola Vucevic;$1,768,800.00 ;C;21;PHI;45;283
22212;2013;Nikola Vucevic;$1,793,520.00 ;C;22;ORL;51,9;1008
22827;2014;Nikola Vucevic;$2,751,260.00 ;C;23;ORL;50,7;811
23465;2015;Nikola Vucevic;$11,250,000.00 ;C;24;ORL;52,3;1428
24055;2016;Nikola Vucevic;$11,750,000.00 ;C;25;ORL;51;1181
24641;2017;Nikola Vucevic;$12,250,000.00 ;C;26;ORL;46,8;1096
16438;2003;Nikoloz Tskitishvili;$2,720,760.00 ;SF;19;DEN;29,3;315
17006;2004;Nikoloz Tskitishvili;;PF;20;DEN;32,8;106
17592;2005;Nikoloz Tskitishvili;$745,248.00 ;PF;21;TOT;29,7;50
17593;2005;Nikoloz Tskitishvili;$745,248.00 ;PF;21;DEN;29,4;34
17594;2005;Nikoloz Tskitishvili;$745,248.00 ;PF;21;GSW;30,4;16
18161;2006;Nikoloz Tskitishvili;;SF-PF;22;TOT;35,1;36
18162;2006;Nikoloz Tskitishvili;;PF;22;MIN;25;3
18163;2006;Nikoloz Tskitishvili;;SF;22;PHO;36,4;33
23464;2015;Noah Vonleh;$2,637,720.00 ;PF;19;CHO;39,5;83
24054;2016;Noah Vonleh;$2,751,360.00 ;PF;20;POR;42,1;283
24640;2017;Noah Vonleh;$3,505,233.00 ;PF;21;POR;48,1;327
118;1950;Noble Jorgensen;;C;24;SHE;35,3;704
394;1951;Noble Jorgensen;;C;25;TOT;37,2;628
395;1951;Noble Jorgensen;;C;25;TRI;36,6;246
396;1951;Noble Jorgensen;;C;25;SYR;37,6;382
544;1952;Noble Jorgensen;;C;26;SYR;41,3;529
680;1953;Noble Jorgensen;;C;27;SYR;33,3;436
17821;2006;Noel Felix;;SF;24;SEA;24;18
21578;2012;Nolan Smith;$1,404,960.00 ;PG;23;POR;37,2;167
22155;2013;Nolan Smith;;PG;24;POR;36,8;110
4715;1977;Norm Cook;;SF;21;BOS;37,5;63
5081;1978;Norm Cook;;SF;22;DEN;33,3;2
816;1954;Norm Grekin;;F;23;PHW;;0
411;1951;Norm Mager;;F;24;BLB;28,2;124
5253;1978;Norm Nixon;;PG;22;LAL;49,7;1107
5610;1979;Norm Nixon;;PG;23;LAL;54,2;1404
5978;1980;Norm Nixon;;PG;24;LAL;51,6;1446
6337;1981;Norm Nixon;;PG;25;LAL;47,6;1350
6704;1982;Norm Nixon;;PG;26;LAL;49,3;1440
7079;1983;Norm Nixon;;PG;27;LAL;47,5;1191
7431;1984;Norm Nixon;;PG;28;SDC;46,2;1391
7780;1985;Norm Nixon;;PG;29;LAC;46,5;1395
8162;1986;Norm Nixon;;PG;30;LAC;43,8;979
9379;1989;Norm Nixon;;PG;33;LAC;41,4;362
15892;2002;Norm Richardson;;SG;22;TOT;38,5;30
15893;2002;Norm Richardson;;SG;22;IND;0;0
15894;2002;Norm Richardson;;SG;22;CHI;43,5;30
1227;1957;Norm Stewart;;F;22;STL;26,7;10
897;1954;Norm Swanson;;SF;23;ROC;22,6;100
3050;1970;Norm Van;;PG;22;CIN;40,3;770
3286;1971;Norm Van;;SG;23;CIN;42;1315
3548;1972;Norm Van;;PG;24;TOT;43,9;905
3549;1972;Norm Van;;PG;24;CIN;31,1;73
3550;1972;Norm Van;;PG;24;CHI;45,6;832
3822;1973;Norm Van;;PG;25;CHI;44,5;1114
4063;1974;Norm Van;;PG;26;CHI;40,6;1142
4333;1975;Norm Van;;PG;27;CHI;42;1050
4618;1976;Norm Van;;PG;28;CHI;36,6;957
4964;1977;Norm Van;;PG;29;CHI;41,2;838
5339;1978;Norm Van;;PG;30;CHI;41,9;572
5695;1979;Norm Van;;PG;31;MIL;39;107
6102;1981;Norman Black;;SG;23;DET;30;8
23952;2016;Norman Powell;$874,636.00 ;SG;22;TOR;42,4;273
24542;2017;Norman Powell;$1,471,382.00 ;SG;23;TOR;44,9;636
79;1950;Normie Glick;;F;22;MNL;100;2
21222;2012;Norris Cole;$1,082,520.00 ;PG;23;MIA;39,3;441
21777;2013;Norris Cole;$1,129,200.00 ;PG;24;MIA;42,1;445
22381;2014;Norris Cole;$2,038,206.00 ;PG;25;MIA;41,4;527
22981;2015;Norris Cole;$3,036,927.00 ;PG;26;TOT;41,2;573
22982;2015;Norris Cole;$3,036,927.00 ;PG;26;MIA;38,6;295
22983;2015;Norris Cole;$3,036,927.00 ;PG;26;NOP;44,4;278
23614;2016;Norris Cole;$247,991.00 ;PG;27;NOP;40,5;477
24198;2017;Norris Cole;;PG;28;OKC;30,8;43
8735;1988;Norris Coleman;;SF;26;LAC;34,6;153
4666;1977;Norton Barnhill;;SG;23;SEA;33,3;4
19681;2009;O.J. Mayo;$4,165,560.00 ;SG;21;MEM;43,8;1516
20283;2010;O.J. Mayo;$4,456,200.00 ;SG;22;MEM;45,8;1432
20887;2011;O.J. Mayo;$5,632,637.00 ;SG;23;MEM;40,7;803
21469;2012;O.J. Mayo;$4,020,000.00 ;SG;24;MEM;40,8;833
22023;2013;O.J. Mayo;$8,000,000.00 ;SG;25;DAL;44,9;1255
22624;2014;O.J. Mayo;$8,000,000.00 ;SG;26;MIL;40,7;608
23234;2015;O.J. Mayo;$8,000,000.00 ;SG;27;MIL;42,2;806
23863;2016;O.J. Mayo;;SG;28;MIL;37,1;321
14609;2000;Obinna Ekezie;$423,500.00 ;PF;24;VAN;46,6;125
15107;2001;Obinna Ekezie;$540,850.00 ;PF;25;TOT;39,5;101
15108;2001;Obinna Ekezie;$540,850.00 ;PF;25;WAS;41,6;101
15109;2001;Obinna Ekezie;$540,850.00 ;PF;25;DAL;0;0
15645;2002;Obinna Ekezie;;PF;26;LAC;33,3;54
17241;2005;Obinna Ekezie;;C;29;ATL;43,4;230
277;1950;Odie Spears;;SF;24;CHS;35,7;712
609;1952;Odie Spears;;SF;26;ROC;39,5;566
768;1953;Odie Spears;;SF;27;ROC;40,1;595
894;1954;Odie Spears;;SF;28;ROC;36,4;551
1009;1955;Odie Spears;;SF;29;ROC;38,6;672
1117;1956;Odie Spears;;SF;30;FTW;35,5;491
1225;1957;Odie Spears;;G;31;TOT;31,6;43
3322;1972;Odis Allison;;SF;22;GSW;21,8;67
22584;2014;Ognjen Kuzmic;$816,482.00 ;C;23;GSW;38,5;15
23198;2015;Ognjen Kuzmic;;C;24;GSW;66,7;20
24655;2017;Okaro White;$1,312,611.00 ;PF;24;MIA;37,9;98
8966;1988;Olden Polynice;;C;23;SEA;46,5;337
9397;1989;Olden Polynice;;C;24;SEA;50,6;233
9859;1990;Olden Polynice;$600,000.00 ;C;25;SEA;54;360
10315;1991;Olden Polynice;$750,000.00 ;C;26;TOT;56;778
10316;1991;Olden Polynice;$750,000.00 ;C;26;SEA;54,5;397
10317;1991;Olden Polynice;$750,000.00 ;C;26;LAC;57,9;381
10772;1992;Olden Polynice;$850,000.00 ;C;27;LAC;51,9;613
11219;1993;Olden Polynice;$850,000.00 ;C;28;DET;49;486
11713;1994;Olden Polynice;$1,900,000.00 ;C;29;TOT;52,3;789
11714;1994;Olden Polynice;$1,900,000.00 ;C;29;DET;54,7;486
11715;1994;Olden Polynice;$1,900,000.00 ;C;29;SAC;48,4;303
12160;1995;Olden Polynice;$2,520,000.00 ;C;30;SAC;54,4;877
12666;1996;Olden Polynice;$3,140,000.00 ;C;31;SAC;52,7;985
13247;1997;Olden Polynice;$3,610,000.00 ;C;32;SAC;45,7;1025
13772;1998;Olden Polynice;$1,000,000.00 ;C;33;SAC;45,9;550
14326;1999;Olden Polynice;;C;34;SEA;47,2;368
14837;2000;Olden Polynice;$2,200,000.00 ;C;35;UTA;51;435
15368;2001;Olden Polynice;;C;36;UTA;49,6;429
16914;2004;Olden Polynice;;C;39;LAC;;0
19166;2008;Oleksiy Pecherov;$1,446,720.00 ;C;22;WAS;35,2;125
19754;2009;Oleksiy Pecherov;$1,547,640.00 ;C;23;WAS;38,6;116
20348;2010;Oleksiy Pecherov;;C;24;MIN;41;197
20241;2010;Oliver Lafayette;;SG;25;BOS;50;7
11166;1993;Oliver Miller;$672,000.00 ;C;22;PHO;47,5;313
11657;1994;Oliver Miller;$1,540,000.00 ;C;23;PHO;60,9;636
12111;1995;Oliver Miller;$2,372,000.00 ;PF;24;DET;55,5;545
12600;1996;Oliver Miller;$247,500.00 ;PF;25;TOR;52,6;982
13180;1997;Oliver Miller;;C;26;TOT;51,7;294
13181;1997;Oliver Miller;;C;26;DAL;49,4;180
13182;1997;Oliver Miller;;C;26;TOR;56;114
13718;1998;Oliver Miller;$600,000.00 ;C;27;TOR;46,1;401
